primary_vessel_id,vessel_name,call_sign,service_type,service_sub,status_lookup,construct_complete_year,out_of_service_date,identification,id_type_id,id_type_name,country,country_id
1040047,VA8581AB,,Recreational,General,Active,1976,,VA8581AB,12,State Number,UNITED STATES,176948
567019,GOODTIDINGS,WDB7129,Recreational,General,Active,2002,,1127770,6,Official Number (U.S.),UNITED STATES,176948
623276,UNNAMED,,Recreational,Runabout,Active,1994,,CG623276,13,Coast Guard Number,UNITED STATES,176948
1247382,CF5725KQ,,,,Active,,,CF5725KQ,12,State Number,UNITED STATES,176948
1251936,JESSICA BELL,,Commercial Fishing Vessel,General,Active,1984,,1248456,6,Official Number (U.S.),UNITED STATES,176948
1252855,NY3495UG,,Recreational,Runabout,Active,1992,,NY3495UG,12,State Number,UNITED STATES,176948
501625,MOJO,,Recreational,General,Active,1999,,1085733,6,Official Number (U.S.),UNITED STATES,176948
562732,USNS SUPPLY,NAOE,Tank Ship,General,Active,,,8644199,2,IMO Number,UNITED STATES,176948
638901,MN7831BP,WS7831BP,Recreational,Runabout,Active,1985,,BWCSC729L586,15,HIN,UNKNOWN,282527
284446,SIMON SEZ,,Recreational,General,Active,1986,,909833,6,Official Number (U.S.),UNITED STATES,176948
972894,NY5832EF,,Recreational,Runabout,Active,1974,,NY5832EF,12,State Number,UNITED STATES,176948
992709,FL8259MD,,,,Active,2002,,FL8259MD,12,State Number,UNITED STATES,176948
1254288,NJ0184HA,,Recreational,General,Unknown,1987,,NJ0184HA,12,State Number,UNITED STATES,176948
612974,USNS WRIGHT (T-AVB 3),,Industrial Vessel,General,Active,1970,,CG612974,13,Coast Guard Number,UNITED STATES,176948
1170123,FL9010Y,,Recreational,General,Active,1962,,FL9010Y,12,State Number,UNITED STATES,176948
1208146,DIRTY WORM,,Recreational,Sport Fisher,Active,2004,,NY5205MA,12,State Number,UNITED STATES,176948
555425,VA 3345 FF,,Recreational,Runabout,Unknown,,,VA3345FF,12,State Number,UNITED STATES,176948
1230315,YUNG HSING FA NO. 168,BL2096,Commercial Fishing Vessel,"Seiner, Side Chute",Active,,,8748543,2,IMO Number,TAIWAN,176930
1191641,MC6052LR,,Recreational,Cabin Cruiser,Active,1984,,MC6052LR,12,State Number,UNITED STATES,176948
1109839,TRIPLE B2,,Recreational,General,Active,2008,,1231897,6,Official Number (U.S.),UNITED STATES,176948
507264,HOBO,,Recreational,General,Active,,,1089496,6,Official Number (U.S.),UNITED STATES,176948
645629,NY6280EY,,Recreational,General,Active,1976,,NY6280EY,12,State Number,UNITED STATES,176948
665460,HOO HAA,,Recreational,Runabout,Active,1987,,NJ2496XN,12,State Number,UNITED STATES,176948
1075178,OR816ADZ,,Recreational,General,Active,2009,,OR816ADZ,12,State Number,UNITED STATES,176948
1084111,MD0800AV,,Recreational,General,Active,1989,,MD0800AV,12,State Number,UNITED STATES,176948
1206156,DL4071AB,,Recreational,Cabin Cruiser,Active,2001,,DL4071AB,12,State Number,UNITED STATES,176948
562688,MICKEY P.,WDA8216,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Active,2002,,1126163,6,Official Number (U.S.),UNITED STATES,176948
266552,MISS JANICE,,Commercial Fishing Vessel,Bandit Rigged,Active,1985,,695222,6,Official Number (U.S.),UNITED STATES,176948
924651,MC6747PQ,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,1993,,MC6747PQ,12,State Number,UNITED STATES,176948
1116940,KERRY ON,,Recreational,General,Active,,,1233189,6,Official Number (U.S.),UNITED STATES,176948
1238213,NC4635DR,,Recreational,Runabout,Active,2009,,NC4635DR,12,State Number,UNITED STATES,176948
1238214,NC0828DX,,Recreational,General,Active,,,NC0828DX,12,State Number,UNITED STATES,176948
1257448,GA6025RB,,Recreational,General,Active,,,GA6025RB,12,State Number,UNITED STATES,176948
1234347,CF5616RM,,Recreational,General,Unknown,2008,,CF5616RM,12,State Number,UNITED STATES,176948
1234356,OR136ADG,,Recreational,Runabout,Active,2002,,OR136ADG,12,State Number,UNITED STATES,176948
1237048,AK1750AK,,Recreational,General,Active,1995,,AK1750AK,12,State Number,UNITED STATES,176948
1243723,FL3359JV,,Recreational,Runabout,Active,1997,,FL3359JV,12,State Number,UNITED STATES,176948
1225264,TX7316JN,,Recreational,General,Active,1999,,TX7316JN,12,State Number,UNITED STATES,176948
1231404,TAEOO,MLTP4,Recreational,Schooner,Active,,,718551,18,Official Number (Foreign),JERSEY,225746
1208410,2500,,Industrial Vessel,General,Active,,,CG1208410,13,Coast Guard Number,UNITED STATES,176948
617703,DOLPHIN LADY,,Recreational,"Yacht, Luxury",Active,1989,,XYU2248MJ990,15,HIN,UNITED STATES,176948
656374,IL259AAA,,Recreational,Runabout,Active,2000,,IL259AAA,12,State Number,UNITED STATES,176948
595875,MAXIMUS,,Recreational,General,Active,,,1133698,6,Official Number (U.S.),UNITED STATES,176948
1088481,OH8469CX,,Recreational,General,Active,1996,,OH8469CX,12,State Number,UNITED STATES,176948
1181184,MS9023AV,,Recreational,Runabout,Active,2000,,MS9023AV,12,State Number,UNITED STATES,176948
240322,SHADY LADY,,Recreational,General,Active,1984,,671505,6,Official Number (U.S.),UNITED STATES,176948
955959,MC3420JV,,Recreational,Go-Fast,Active,1973,,MC3420JV,12,State Number,UNITED STATES,176948
1152898,SEA BISCUIT,,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Active,,,1235828,6,Official Number (U.S.),UNITED STATES,176948
1258029,KETEL TWO,,Recreational,Runabout,Active,2003,,MC0699SR,12,State Number,UNITED STATES,176948
661284,UNNAMED,,Recreational,Runabout,Active,1998,,GA63146R,18,Official Number (Foreign),UNKNOWN,282527
1098569,UNNAMED,,Recreational,Runabout,Active,1992,,PXMHA2031293,15,HIN,UNITED STATES,176948
543238,NC 8089 BO,,Recreational,Runabout,Unknown,,,NC8089BO,12,State Number,UNITED STATES,176948
962030,NC4416WG,,Recreational,General,Active,1999,,NC4416WG,12,State Number,UNITED STATES,176948
967618,AK3155AG,,Recreational,Runabout,Active,2006,,AK3155AG,12,State Number,UNITED STATES,176948
968063,KIRA,,Recreational,General,Active,,,1214242,6,Official Number (U.S.),UNITED STATES,176948
1054885,CHERI PIE,,Recreational,General,Active,2008,,1225529,6,Official Number (U.S.),UNITED STATES,176948
1059939,LA 6534 EX,,Recreational,Runabout,Active,1997,,LA6534EX,12,State Number,UNITED STATES,176948
1077649,NC5057DP,,Recreational,General,Active,1985,,NC5057DP,12,State Number,UNITED STATES,176948
1080257,AK4319AC,,Recreational,Cabin Cruiser,Active,2002,,AK4319AC,12,State Number,UNITED STATES,176948
1143984,OH0202ZE,,Recreational,Cabin Cruiser,Active,1989,,OH0202ZE,12,State Number,UNITED STATES,176948
1153594,TN6531DL,,Recreational,Runabout,Active,2000,,TN6531DL,12,State Number,UNITED STATES,176948
1201468,AK4668AK,,Recreational,General,Active,2008,,AK4668AK,12,State Number,UNITED STATES,176948
1228599,UNNAMED,,Recreational,General,Active,2012,,C0K01772L213,15,HIN,UNITED STATES,176948
1228603,ANNE I,VRPR9,Freight Ship,General,Active,2009,,9432361,2,IMO Number,HONG KONG,176818
1233846,WN0929LH,,Recreational,Runabout,Active,1988,,WN0929LH,12,State Number,UNITED STATES,176948
1243410,LA8601FP,,Recreational,Runabout,Active,2007,,KZMA19A4B707,15,HIN,UNITED STATES,176948
1244248,MC8748TH,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2008,,MC8748TH,12,State Number,UNITED STATES,176948
1256135,MS7540AU,,Recreational,Cabin Cruiser,Unknown,2009,,MS7540AU,12,State Number,UNITED STATES,176948
1256380,OH5457ZT,,Recreational,General,Active,1990,,OH5457ZT,12,State Number,UNITED STATES,176948
568897,NO BEEPERS,,Recreational,Runabout,Active,1997,,MC9291RF,12,State Number,UNITED STATES,176948
574855,NJ8135GE,,Recreational,Runabout,Active,1985,,NJ8135GE,12,State Number,UNITED STATES,176948
517882,N/A,,Recreational,Runabout,Unknown,,,DL9144U,12,State Number,UNITED STATES,176948
575826,NONE,,Recreational,Sport Fisher,Active,1985,,GPL85860L586,15,HIN,UNITED STATES,176948
1059897,IN107037,,Freight Barge,General,Active,2010,,1226414,6,Official Number (U.S.),UNITED STATES,176948
541604,NC4438WC,,Recreational,Runabout,Unknown,,,NC4438WC,12,State Number,UNITED STATES,176948
602461,NC7568BR,,Recreational,Runabout,Active,1988,,NC7568BR,12,State Number,UNITED STATES,176948
696663,UNNAMED,,Recreational,General,Active,1993,,GPZ21107C393,15,HIN,UNITED STATES,176948
626849,ALL MINE,,Recreational,General,Active,,,1143226,6,Official Number (U.S.),UNITED STATES,176948
1255513,DL9417Z,,Recreational,Runabout,Active,,,DL9417Z,12,State Number,UNITED STATES,176948
537216,MD7059BA,,Recreational,Runabout,Unknown,,,MD7059BA,12,State Number,UNITED STATES,176948
1218873,PAK-N-PLAY,,Recreational,General,Active,2011,,1243549,6,Official Number (U.S.),UNITED STATES,176948
1252799,NV2983KY,,Recreational,General,Active,2007,,NV2983KY,12,State Number,UNITED STATES,176948
619976,NJ9570GR,,Recreational,General,Active,1998,,BYKA03FWE899,15,HIN,UNKNOWN,282527
1052048,SO KNOT,,Recreational,Sport Fisher,Active,,,1224751,6,Official Number (U.S.),UNITED STATES,176948
683720,WS4023AM,,Recreational,Runabout,Active,1983,,WS4023AM,12,State Number,UNITED STATES,176948
511120,ESTELLE,WDI7269,Recreational,General,Active,2001,,1122998,6,Official Number (U.S.),UNITED STATES,176948
981971,CF7504GT,,,,Active,1981,,CF7504GT,12,State Number,UNITED STATES,176948
1037414,AK4967,,Recreational,Runabout,Active,,,XKLU6796K809,15,HIN,UNITED STATES,176948
1064243,UNNAMED,,Recreational,Runabout,Active,1996,,BNZ2MJ02E697,15,HIN,UNITED STATES,176948
544740,NONE,,Recreational,Runabout,Unknown,,,NJ1786FZ,12,State Number,UNITED STATES,176948
989778,MC5548SK,,Recreational,Runabout,Active,2002,,ZLVG0112H102,15,HIN,UNKNOWN,282527
1147102,SC8701AP,,Recreational,Runabout,Active,1995,,SC8701AP,12,State Number,UNITED STATES,176948
1208525,MS3134AY,,Recreational,General,Active,1998,,MS3134AY,12,State Number,UNITED STATES,176948
1210550,NC4397CT,,Recreational,Runabout,Active,1997,,NC4397CT,12,State Number,UNITED STATES,176948
1226425,LAST RETREAT,,Recreational,General,Active,,,1245097,6,Official Number (U.S.),UNITED STATES,176948
1244349,COODARU2,,Recreational,General,Active,2013,,1247923,6,Official Number (U.S.),UNITED STATES,176948
581300,UNPLUGGED,,Recreational,General,Active,2002,,1130768,6,Official Number (U.S.),UNITED STATES,176948
1048148,UNNAMED,,Recreational,Runabout,Active,,,TN8701BT,18,Official Number (Foreign),UNKNOWN,282527
1058066,TRADING ASSETS,,Recreational,General,Active,,,1226162,6,Official Number (U.S.),UNITED STATES,176948
1216642,FL4467PJ,,Recreational,General,Active,2004,,FL4467PJ,12,State Number,UNITED STATES,176948
1223048,FL7329MA,,Recreational,General,Active,1985,,FL7329MA,12,State Number,UNITED STATES,176948
1097894,NC1932CC,,Commercial Fishing Vessel,Gill-netter,Active,1992,,NC1932CC,12,State Number,UNITED STATES,176948
503877,AQUA THERAPY,,Recreational,General,Active,1997,,1087148,6,Official Number (U.S.),UNITED STATES,176948
1030598,MN8927HK,,Recreational,Runabout,Active,1998,,MN8927HK,12,State Number,UNITED STATES,176948
901180,16TH AVENUE,,Commercial Fishing Vessel,Pot/Trap,Active,2006,,ME14JMF,12,State Number,UNITED STATES,176948
517731,DL7710P,,Recreational,Runabout,Unknown,,,DL7710P,12,State Number,UNITED STATES,176948
1255971,MC3037SK,,Recreational,General,Active,2002,,MC3037SK,12,State Number,UNITED STATES,176948
528949,N/A,,Recreational,Runabout,Unknown,,,IN931TA,12,State Number,UNITED STATES,176948
1239545,WN4130RN,,Recreational,Cabin Cruiser,Active,2002,,WN4130RN,12,State Number,UNITED STATES,176948
592410,CF3685TH,,Recreational,Sloop,Active,1951,,CF3685TH,12,State Number,UNKNOWN,282527
622585,UNNAMED,,Recreational,Go-Fast,Active,1989,,DMRCD314J889,15,HIN,UNKNOWN,282527
1163372,SUMTHIN FISHY,,Commercial Fishing Vessel,Bandit Rigged,Active,1989,,FL3377PD,18,Official Number (Foreign),UNKNOWN,282527
1233982,LA7143FW,,"Public Vessel, Unclassified",General,Active,2010,,LA7143FW,12,State Number,UNITED STATES,176948
651548,HAPPY OUR,,Recreational,Cabin Cruiser,Active,2003,,NJ0805GT,12,State Number,UNITED STATES,176948
1234503,NJ9932ZG,,Recreational,General,Unknown,2006,,NJ9932ZG,12,State Number,UNITED STATES,176948
299649,HOMEBOY,WDA5495,Commercial Fishing Vessel,Bandit Rigged,Active,,,926326,6,Official Number (U.S.),UNITED STATES,176948
665826,N 2 DEEP,,Recreational,General,Active,,,1151378,6,Official Number (U.S.),UNITED STATES,176948
629097,MC8797RY,,Recreational,Runabout,Active,1994,,MC8797RY,12,State Number,UNITED STATES,176948
1237704,ELIZA,,Recreational,Runabout,Active,2007,,NY9825FX,12,State Number,UNITED STATES,176948
630477,ROYAL BLUENESS,,Recreational,General,Active,2003,,1144132,6,Official Number (U.S.),UNITED STATES,176948
1147102,SC8701AP,,Recreational,Runabout,Active,1995,,SC8701AP,12,State Number,UNITED STATES,176948
646126,OLIVIA,,Recreational,Sloop,Active,1993,,CF8658SH,12,State Number,UNITED STATES,176948
1227936,UNNAMED,,,,Active,2012,,SXSS0311L213,15,HIN,UNITED STATES,176948
565797,AMORE MIO II,A8MF6,Tank Ship,Crude & Products Tank Ship,Active,2001,,9226968,2,IMO Number,LIBERIA,176841
1235517,MC2960TJ,,Recreational,Runabout,Active,2004,,MC2960TJ,12,State Number,UNITED STATES,176948
1121215,OPTIONS,,Recreational,Runabout,Active,1999,,OH6113ER,12,State Number,UNITED STATES,176948
649264,LA6596FF,,Recreational,Runabout,Active,2002,,LA6596FF,12,State Number,UNITED STATES,176948
529910,LA3283EH,,Recreational,Runabout,Unknown,,,LA3283EH,12,State Number,UNITED STATES,176948
1106562,SC1773CB,,Recreational,Runabout,Active,2004,,SC1773CB,12,State Number,UNITED STATES,176948
637070,BAGGIT,,Recreational,Runabout,Active,1977,,IN3983BK,12,State Number,UNITED STATES,176948
552838,NONE,,Recreational,Personal Watercraft (e.g. Jet Ski),Unknown,,,PR6321AB,12,State Number,UNITED STATES,176948
615469,WV95674,,Recreational,Runabout,Active,1997,,B4J47794K697,15,HIN,UNITED STATES,176948
1241769,SUNKEN TREASURE,,Recreational,General,Active,1998,,MS0855WH,12,State Number,UNITED STATES,176948
506770,CTC-9911,,Freight Barge,General,Active,1999,,1089149,6,Official Number (U.S.),UNITED STATES,176948
1228418,AL0093MK,,Recreational,Go-Fast,Active,,,AL0093MK,12,State Number,UNITED STATES,176948
1174839,TX3917FM,,Recreational,General,Active,1989,,TX3917FM,12,State Number,UNITED STATES,176948
626298,UNNAMED,,Recreational,General,Active,1989,,SERT9744F990,15,HIN,UNITED STATES,176948
1236225,SLAINTE III,,Recreational,General,Active,2004,,1247150,6,Official Number (U.S.),UNITED STATES,176948
1250229,WS1835EN,,Recreational,General,Active,1996,,WS1835EN,12,State Number,UNITED STATES,176948
650272,ME998HH,,Commercial Fishing Vessel,General,Active,1988,,ME998HH,12,State Number,UNITED STATES,176948
555425,VA 3345 FF,,Recreational,Runabout,Unknown,,,VA3345FF,12,State Number,UNITED STATES,176948
1054901,NO BAD DAYS,,Recreational,General,Active,,,1225536,6,Official Number (U.S.),UNITED STATES,176948
647237,KINGFISH,,Recreational,Cabin Cruiser,Active,1987,,CDRN9091B787,15,HIN,UNITED STATES,176948
1248144,NJ5683GN,,Recreational,General,Active,1985,,NJ5683GN,12,State Number,UNITED STATES,176948
1114406,AL2265LR,,Recreational,Runabout,Active,2006,,AL2265LR,12,State Number,UNITED STATES,176948
543154,NC79272J,,Recreational,Cabin Cruiser,Unknown,,,NLBK539B000,5,Hull Number,UNITED STATES,176948
631152,FL3431HK,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,1996,,CG631152,13,Coast Guard Number,UNITED STATES,176948
569720,HOLD N IT REEL III,,Recreational,General,Active,2000,,1128430,6,Official Number (U.S.),UNITED STATES,176948
531237,2452-01,,Recreational,Runabout,Unknown,,,LA6964EB,12,State Number,UNITED STATES,176948
669003,GAU SHENG,CT42472,Commercial Fishing Vessel,Longliner,Active,,,CG669003,13,Coast Guard Number,TAIWAN,176930
1182028,VA1674AV,,Recreational,Runabout,Active,1999,,VA1674AV,12,State Number,UNITED STATES,176948
1121166,NC1568CF,,Recreational,Runabout,Active,1994,,NC1568CF,12,State Number,UNITED STATES,176948
1033116,DL6934AB,,Recreational,Runabout,Active,2007,,DL6934AB,12,State Number,UNITED STATES,176948
1231305,2606,,Freight Barge,General,Active,,,CG1231305,13,Coast Guard Number,UNITED STATES,176948
611053,50E125362,,Recreational,General,Active,1987,,CG611053,13,Coast Guard Number,UNKNOWN,282527
607903,GREAT WHITE,FL9699LW,Recreational,High Performance,Unknown,2002,,FL9699LW,12,State Number,UNITED STATES,176948
520415,FL2640FP,,Recreational,Runabout,Unknown,,,FL2640FP,12,State Number,UNITED STATES,176948
1261273,MD1285CD,,Recreational,General,Unknown,2012,,MD1285CD,12,State Number,UNITED STATES,176948
625977,OR 569 FP,,Recreational,Sport Fisher,Unknown,,,OR569FP,12,State Number,UNITED STATES,176948
1051297,UNNAMED,SC4535CA,Recreational,Runabout,Active,2000,,ACBF1813E001,15,HIN,UNKNOWN,282527
1141525,MC2990NR,,Recreational,Runabout,Active,1988,,MC2990NR,12,State Number,UNITED STATES,176948
559351,SEITZ SEAZNG,,Recreational,Runabout,Unknown,,,AGC3205ZE696,5,Hull Number,UNITED STATES,176948
1206273,RI3105H,,Recreational,General,Active,,,RI3105H,12,State Number,UNITED STATES,176948
1250771,MC4860TE,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2005,,MC4860TE,12,State Number,UNITED STATES,176948
649840,FL9407HR,,Recreational,Runabout,Active,1979,,SER50M430880,15,HIN,UNKNOWN,282527
650272,ME998HH,,Commercial Fishing Vessel,General,Active,1988,,ME998HH,12,State Number,UNITED STATES,176948
656069,CABIN II,,Recreational,General,Active,2003,,1148604,6,Official Number (U.S.),UNITED STATES,176948
1230122,FL7359PL,,Recreational,General,Active,2013,,FL7359PL,12,State Number,UNITED STATES,176948
507944,SUZDE M,,Recreational,General,Unknown,,2018-09-13T13:20:39.757-04:00,HA4583E,12,State Number,UNITED STATES,176948
998314,UNNAMED,,Recreational,Runabout,Active,1983,,ODLI10719M83,5,Hull Number,UNKNOWN,282527
240322,SHADY LADY,,Recreational,General,Active,1984,,671505,6,Official Number (U.S.),UNITED STATES,176948
583226,NC8285BG,,Recreational,Runabout,Active,1985,,NC8285BG,12,State Number,UNITED STATES,176948
1261746,RI5154U,,Recreational,General,Unknown,2004,,RI5154U,12,State Number,UNITED STATES,176948
1119042,MD3521S,,,,Active,1972,,MD3521S,12,State Number,UNITED STATES,176948
645834,DUPLICATE OF AMBER+JOHN (MS3411KR),,Commercial Fishing Vessel,General,Inactive,1991,2009-08-06T00:00:00-04:00,MS3411KR,5,Hull Number,UNITED STATES,176948
1040914,VA6782BZ,,Recreational,General,Active,2004,,VA6782BZ,12,State Number,UNITED STATES,176948
1078228,NC4359DG,,Recreational,General,Active,,,CG1078228,13,Coast Guard Number,UNKNOWN,282527
1196037,NY8197MA,,Recreational,Runabout,Active,2004,,NY8197MA,12,State Number,UNITED STATES,176948
1198150,UNNAMED,,Recreational,Cabin Cruiser,Active,1987,,BWCSE39GB787,15,HIN,UNITED STATES,176948
1204154,LA5957ET,,Recreational,General,Active,1988,,LA5957ET,12,State Number,UNITED STATES,176948
1208504,CF4062PX,,Recreational,Runabout,Active,2002,,CF4062PX,12,State Number,UNITED STATES,176948
1214038,ART 35901,,Freight Barge,General,Active,2012,,1242864,6,Official Number (U.S.),UNITED STATES,176948
1224330,LA6035FY,,Recreational,Runabout,Unknown,2011,,LA6035FY,12,State Number,UNITED STATES,176948
1244333,LANCHA,,Commercial Fishing Vessel,Lancha,Active,,,CG1244333,13,Coast Guard Number,MEXICO,176859
1186517,SHORELINE SIGHTSEEING BARGE #3,,Passenger Barge  (Inspected),General,Active,,,CG1186517,13,Coast Guard Number,UNKNOWN,282527
1265640,UNNAMED,,Recreational,General,Active,1979,,CG1265640,13,Coast Guard Number,UNITED STATES,176948
1091219,VA1182BP,,Recreational,Runabout,Active,2008,,VA1182BP,12,State Number,UNITED STATES,176948
1137572,WN4152NZ,,Recreational,General,Active,2009,,WN4152NZ,12,State Number,UNITED STATES,176948
1204989,ALLEGRO,,Recreational,General,Active,,,WN2385RR,12,State Number,UNITED STATES,176948
