activity_id,title,start_dt,end_dt,page
4445612,Cheryl Ann/VBC Railroad Bridge allision,9/14/2012,3/6/2015,206
4445969,UTV CHARLOTTE/ Allision/ MM 58 GIWW,9/18/2012,3/9/2015,206
4448533,LONGFELLOW BRIDGET / Equipment Failure,9/21/2012,3/9/2015,206
4448814,MV MARIN; equipment failure,9/23/2012,3/9/2015,207
4454403,DAY STAR/ALLISION/ATLANTIC BEACH BRIDGE,7/10/2012,3/2/2015,207
4454477,M/V MR GILBERT Allision Dularge bridge,8/11/2012,3/6/2015,207
4455421,P/V NAPA; Loss of Propulsion,10/1/2012,3/29/2013,207
4456713,AMERICAN QUEEN/Allision/02OCT12,10/2/2012,3/9/2015,207
4460257,"Allision/UTV VANPORT/Grand Lake Bridge, ICWW-MM231",10/6/2012,1/7/2015,207
4461249,F/V BAINBRIDGE and F/V MARAUDER / Collision,10/5/2012,2/12/2013,207
4461833,UTV LADY LAUREN/ Allision/ Gross Tete Bridge,10/11/2012,11/7/2012,207
4465272,Allision - T/V GREAT EASTERN,10/14/2012,3/9/2015,207
4467982,UTV ISLAND VENTURE/ BARGE ITB 260     ALLISION,10/19/2012,1/9/2015,207
4469830,NAVIGATOR - Jacketwater Cooling Line Failure,10/20/2012,3/9/2015,208
4472752,UTV SEVERN / CANEY CREEK BRDG / Allision,10/25/2012,11/7/2012,208
4478507,UTB BRUCE R. BIRMINGHAM  Allision,11/4/2012,3/9/2015,208
4483387,UTV Lucedale/Allision,11/12/2012,3/9/2015,208
4483440,TUG NAVIGATOR                             ALLISION,11/10/2012,3/9/2015,208
4483642,M/V BRUSSELS BRIDGE; Redux of Propulsion,11/12/2012,3/9/2015,208
4490269,Allision UTV CRIMSON GLORY & La Crosse RR Bridge,11/20/2012,12/6/2012,208
4493743,MC,11/16/2012,3/9/2015,208
4496705,Allision - Towing Vessel UNCLE GEORGE,12/5/2012,1/9/2015,208
4497270,Allision / UTV James F Neal,10/22/2012,12/10/2012,208
4499709,UTV BERNICE LIND; Bridge Allision,12/9/2012,3/11/2015,209
4500417,UTV DOROTHY J/ALLISION/ATLANTIC BEACH BRIDGE,12/9/2012,2/19/2014,209
4504125,UTV SHELBY/ALLISION/ATLANTIC BEACH BRIDGE,12/12/2012,3/11/2015,209
4504129,JOSHUA/Breakaway and Allision,12/15/2012,3/11/2015,209
4505107,M/V New Dawn (C),12/19/2012,3/11/2015,209
4505114,P/V GOLDEN GATE; Steering Loss; Discharge of Oil,12/12/2012,7/25/2014,209
4505126,M V GOLDEN GATE; Loss of Steering; Discharge Oil,12/17/2012,7/25/2014,209
4507355,F/V AMANDA TARA - Wreck Lead RR Bridge Allision,12/5/2012,3/11/2015,209
4510265,M/V BEAR MOUNTAIN BRIDGE- Loss of Propulsion,12/18/2012,3/11/2015,209
4510754,UTV MICHAEL D - allision,12/29/2012,3/11/2015,209
4511904,M/V HERBERT C. JACKSON /  Allision,1/4/2013,1/16/2015,210
4512323,T/V OVERSEAS REYMAR; Allision,1/7/2013,5/15/2015,210
4512416,DERRICK 16/ CRANE BARGE/ bridge allision,12/26/2012,1/9/2015,210
4512535,UTV VULCAN & JANET MARIE / Allision RR Bridge,12/12/2012,3/11/2015,210
4515746,GLADYS FORD / Allision,1/7/2013,1/16/2015,210
4517967,UTV IRON WOLF/ ALLISION,12/17/2012,2/6/2015,210
4520072,M/V MIRAMARIN  Allision,12/12/2012,2/6/2015,210
4521548,KELLE B - Bridge Allision,1/23/2013,1/16/2015,210
4521620,H.B. STEWART - Allision,1/14/2013,1/16/2015,210
4521644,DOUG TURNER/Allision,1/13/2013,1/16/2015,210
4523365,M/V NATURES WAY ENDEAVOUR  - Allision / Spill,1/27/2013,6/29/2015,211
4523636,MC,1/25/2013,1/16/2015,211
4525406,UTV BRIDGEPORT / Allision,12/13/2012,1/9/2015,211
4526697,CITY OF NEW ORLEANS/ALLISION/MM30 ATCHAFALAYA,1/13/2013,1/16/2015,211
4527996,UTV MELINDA BRENT - Bridge Allision,2/2/2013,1/9/2015,211
4529205,Equipment Failure - M/V HELLAS ENDURANCE,1/31/2013,1/21/2015,211
4531503,UTV DENNIS T DELANEY / ALLISION / 13AUG12,8/13/2012,2/6/2015,211
4532498,UTV MATHIES - Allison,1/18/2013,1/21/2015,211
4533143,UTV BIG JOE/Allision/Atchafalaya River MM 5,2/14/2013,1/21/2015,211
4534609,"Barge ING 118524,  Allision, Breadstown HWY Bridge",2/15/2013,1/21/2015,211
4534824,SAN FRANCISCO Collision,2/17/2013,6/5/2018,212
4535644,SAN LUIS/GRAND LAKE BRIDGE/ALLISION,1/26/2013,1/21/2015,212
4535941,DAN JAWORSKI / Allision,2/2/2013,1/21/2015,212
4536445,UTV VALDA/ALLISION/MM 6 ATCHAFALAYA RIVER,2/15/2013,1/21/2015,212
4537216,BANGKOK BRIDGE/Loss of Maneuverability,2/21/2013,1/21/2015,212
4537488,UTV DAVID K WILLSION - Allision,2/19/2013,1/21/2015,212
4540078,MC,2/8/2013,1/21/2015,212
4541256,ON THE WEIGH/Sinking/Atlantic Ocean,2/24/2013,6/2/2014,212
4542865,MV CHRIS ARDEN/ACL 01525 - allision,2/25/2013,1/21/2015,212
4543149,MARTHA DENTON / Allision,2/20/2013,1/21/2015,212
4543198,GC 156     ALLISION,2/27/2013,1/21/2015,213
4544673,BAI CHAY BRIDGE / Equipment Failure,2/18/2013,1/22/2015,213
4545498,MC Bridge Allision,2/28/2013,1/22/2015,213
4546980,MC Bridge Allision,2/24/2013,1/22/2015,213
4549583,SHELBY/ALLISION/ATLANTIC BEACH BRIDGE,12/31/2012,2/6/2015,213
4549796,Allision/UTV DELANE WAXLER/Dularge Bridge,3/14/2013,1/23/2015,213
4550957,UTV CITY OF LOUISVILLE                    Allision,3/18/2013,1/23/2015,213
4550967,Hopper Barge DB-1101B                     Allision,3/18/2013,1/23/2015,213
4553005,Allision with Highway 35 Bridge,3/20/2013,1/23/2015,213
4553329,UTV MARY K CAVARRA                        Allision,3/11/2013,1/23/2015,213
4554630,"M/V MISS LIZZY_Allision with Brooks Bridge FWB, FL",3/20/2013,2/6/2014,214
4556133,ALICIA MCCORD-Bridge Allision,3/25/2013,1/23/2015,214
4559914,BAI CHAY BRIDGE / Partial Loss of Propulsion,3/31/2013,1/23/2015,214
4560882,M/V PERE MARQUETTE                        Allision,3/24/2013,1/23/2015,214
4564989,JOHN C. TERRAL/Steering Loss/Atchafalaya MM 29,4/5/2013,1/23/2015,214
4565329,Allision - MS. GABRIELLE ALAINNA,4/5/2013,1/23/2015,214
4565349,UTV COOPERATIVE AMBASSADOR     Allision R/R Bridge,4/8/2013,1/23/2015,214
4570860,UTV Penny Eckstein   Allision,4/7/2013,1/26/2015,214
4571645,UTV COOPPERTIVE VANGUARD/ ALLISION/ MM403,4/17/2013,1/26/2015,214
4572698,UTV A.J. MORRIS - Allision w/ RJ Corman R/R Bridge,4/18/2013,1/26/2015,214
4574482,EVEY T / Allision,4/12/2013,1/26/2015,215
4574921,MS Allision (04/10/2013 3,4/10/2013,1/26/2015,215
4575911,UTV SHELBY / Spuyten Duyvil Bridge / Allision,4/12/2013,1/26/2015,215
4576364,SEA-LAND METEOR - Allision,4/23/2013,1/27/2015,215
4576794,UTV JOHN PAUL ECKSTEIN/Allision,4/25/2013,1/9/2015,215
4580069,"MC - TKL BARRIOS, UTV; BRIDGE ALLISION; POS. DRUG",4/30/2013,1/27/2015,215
4581663,UTV Joseph Patrick Eckstein/ Allision/01May13,5/1/2013,1/27/2015,215
4581997,UTV CITY OF CASSVILLE                     Allision,4/28/2013,1/9/2015,215
4582555,Sunken Barge - Cuyahoga River,5/2/2013,1/27/2015,215
4582737,UTV Beau Blessey -  Allision,1/25/2013,1/27/2015,215
4582992,UTV LAUREN/Allision/Crescent RR Bridge/04MAY13,5/4/2013,1/27/2015,216
4584488,UTV David L. Griggs/Allision/12APR13,4/12/2013,1/27/2015,216
4584561,JERRY MCNEIL / Allision,5/3/2013,1/27/2015,216
4589867,M/V HERBERT C. JACKSON / Allision,5/12/2013,1/9/2015,216
4590019,UTV SIERRA DAWN                           Allision,5/12/2013,1/27/2015,216
4590592,UTV JL FLEMING BRIDGE ALLISION,5/10/2013,1/27/2015,216
4591002,JUDI / Allision,5/12/2013,1/27/2015,216
4591888,Allision / UTV HERBERT J. PLAISANCE w/PERRY Bridge,5/14/2013,1/27/2015,216
4591962,"UTV CHARLES MARTIN Allision, MM 151 ILR",4/19/2013,3/16/2015,216
4593049,UTV Buckeye State/Allision/,5/16/2013,1/27/2015,216
4593910,QUANTICO CREEK/DS38/ALLISION/PLEASURE BCH BRIDGE,5/13/2013,1/27/2015,217
4596078,Sara Kaitlin Bridge of Lions allision ICW,5/8/2013,1/27/2015,217
4596109,GULF COAST & ISLAND FOX - Collision,5/18/2013,1/27/2015,217
4597873,JANET JOHNSON / Allision,5/15/2013,1/29/2015,217
4599613,MC Bridge Allisions M/V ANGER MANAGEMENT,5/22/2013,1/30/2015,217
4603771,BARGE NO. 16                             GROUNDING,5/25/2013,1/30/2015,217
4606242,Allision,5/28/2013,1/30/2015,217
4608552,UTV ROSLYN/Allision/MCPAAR MM 38,5/31/2013,1/30/2015,217
4610013,UTV CARDINAL PRIDE                        Allision,6/2/2013,1/30/2015,217
4610720,UTV ORLEANIAN/Allision/Bayou Sorrel bridge,6/4/2013,1/30/2015,217
4611948,P/V MARIN; Loss of Propulsion,6/4/2013,7/28/2016,218
4616034,TUG EAST COAST                            ALLISION,6/8/2013,1/30/2015,218
4616282,WINCHESTER / Equip Failure,6/1/2013,1/30/2015,218
4616393,COOP ENTERPRISE / Equipment Failure,5/31/2013,1/9/2015,218
4616403,Allision/UTV STEVE GOLDING & Bayou Boeuf Bridge,6/8/2013,1/30/2015,218
4617252,Allision,6/8/2013,1/9/2015,218
4618380,Bridge Allision/STEPHEN L vs. HOUMA NAV BRIDGE,6/11/2013,1/30/2015,218
4620229,UTV C. MICHAEL REEVES                     Allision,6/12/2013,1/30/2015,218
4622841,Allision MISS AIMEE/USL458 vs Bayou Boeuf Railroad,6/15/2013,1/30/2015,218
4622894,M/V MIKE BIRD- Bridge Allision,6/15/2013,1/30/2015,218
4623629,UTV BOBBY JONES / ALLISION  / CRESENT RR BRIDGE,6/18/2013,1/9/2015,219
4624460,Tug Chamorro & Barge S-2011/Grounding/Wake Island,6/10/2013,1/30/2015,219
4625272,PILE BUCK - Bridge Allision,6/18/2013,1/30/2015,219
4630094,DMT 4003 & DMT 4005                BRIDGE ALLISION,6/24/2013,1/15/2014,219
4630358,4100 RINGER CRANE BARGE                   Allision,6/1/2013,12/17/2014,219
4632286,UTV SHOW ME STATE / Allision/ MM580,6/24/2013,2/2/2015,219
4633384,ITB DOROTHY ANN/PATHFINDER Collision,6/19/2013,12/17/2013,219
4638707,Allision - Bayou Boeuf Bridge & MISS GABRIELLE ALA,6/30/2013,2/2/2015,219
4638766,Allision/M/V JENNIFER W.,6/29/2013,2/2/2015,219
4639180,ALLISION,6/27/2013,2/2/2015,219
4639273,UTV DAVID L FIELDS                        Allision,7/1/2013,1/9/2015,220
4639601,UTV KEVIN MICHAEL                        Allision,6/29/2013,1/9/2015,220
4639614,UTV JEFFBOAT                              Allision,7/1/2013,2/2/2015,220
4640566,Allision,6/14/2013,2/2/2015,220
4650385,Allision ; UTV CLYDE with SEABRIGHT BRIDGE,7/10/2013,9/8/2015,220
4651503,Allision QUEEN MARY & Morgan City Railroad Bridge,7/12/2013,2/2/2015,220
4653849,M/V Evelyn Doris -Allision (06/25/2013 1,6/25/2013,2/2/2015,220
4653852,TB CHEM 1321 Florence Hwy Bridge          Allision,7/14/2013,2/2/2015,220
4674511,"UTV DECATUR, bridge allision",6/28/2013,2/4/2015,220
4675789,M/V SANDRA D           ALLISION/FLOODING/GROUNDING,8/5/2013,1/9/2015,220
4679913,Allision - UTV MAC ANDREW MCKINNEY & HWY 90 Bridge,8/8/2013,2/6/2015,221
4682706,Allision - Barge WEEKS 295,6/3/2013,2/6/2015,221
4682999,"MS-SEA DRIFT, bridge allision",8/5/2013,2/6/2015,221
4695054,P/V STARDUST/Allision,8/21/2013,2/9/2015,221
4697167,UTV Midland/Allision I-30 Bridge,8/24/2013,5/9/2018,221
4697933,MS/Gounding/ARCHIE WILSON/25AUG13,8/25/2013,2/9/2015,221
4699934,UTV AMERICAN GIRL/BARGE 19                ALLISION,8/23/2013,2/9/2015,221
4700050,MRT 937 Breakaway / Allision,8/13/2013,2/9/2015,221
4704556,UTV Robert A Knoke / Allssion / Grosse Tete Bridge,9/1/2013,3/16/2015,221
4710768,WEAVER ARROW //  Bridge Allision,9/2/2013,2/9/2015,221
4713845,Equipment Failure/Allision - EDDIE R,9/12/2013,2/11/2015,222
4718455,UTV SPIRIT                                Allision,9/13/2013,2/11/2015,222
4718474,UTV KEN BOOTHE SR. -  Allision,12/24/2012,2/2/2015,222
4724583,USNS 1LT Harry L Martin/Allision/Mathews Bridge,9/26/2013,9/25/2014,222
4724720,F/V MISS GEORGIE                          ALLISION,9/28/2013,2/11/2015,222
4725841,MC,9/28/2013,2/11/2015,222
4726183,SPV DEL NORTE; Loss of Propulsion,9/22/2013,5/13/2015,222
4730510,UTV HR HAWK/ Northumberland Bridge/ Allision,9/21/2013,2/17/2015,222
4731045,UTV TITLETOWN USA                         Allision,10/8/2013,2/17/2015,222
4731610,ALLISION/M/V ST ANDREW/ BAYOU BLUE BRIDGE,10/8/2013,2/17/2015,222
4734798,GRAND REPUBLIC/PASS. BROKEN FOOT,10/5/2013,2/17/2015,223
4735193,ALLISION - CELESTE LOUISE - DULARGE BRIDGE,10/13/2013,2/17/2015,223
4735671,UTV MAGNOLIA -  Allision,2/12/2013,2/17/2015,223
4738217,M/V ZEUS; Bridge Allision,10/19/2013,2/17/2015,223
4738238,MISS ALLIE / Allision,5/4/2013,2/17/2015,223
4738426,Allision -  UTV MISS YVETTE,10/18/2013,2/18/2015,223
4738477,Allision - UTV RIVER ROYAL & BB Railroad Bridge,10/19/2013,2/18/2015,223
4739596,PARK CITY/FALL FROM GANGWAY/BRIDGEPORT FERRY TERM,9/22/2013,1/12/2015,223
4739889,JENNIE DEHMER/MO 6772 FR Collision/Loss of Life,10/23/2013,11/28/2016,223
4742223,UTV DAVE ANDERSON            Allision ILR MM 151.3,10/28/2013,2/18/2015,223
4744831,FRANKLIN REINAUER/ALLISION/PLEASURE BEACH BRIDGE,10/22/2013,2/18/2015,224
4749053,MV LARRY TILLEY - allision,11/1/2013,2/18/2015,224
4749130,UTV SARA KAITLIN - Allision,11/4/2013,2/18/2015,224
4752545,Allision,11/2/2013,2/18/2015,224
4753246,UTV GORDON A. KEENAN - allision,11/4/2013,2/18/2015,224
4753340,UTV Alex B Allision with RR Bridge,11/15/2013,2/18/2015,224
4754560,MC,11/17/2013,2/18/2015,224
4755078,MC,10/25/2013,3/28/2014,224
4755272,Allision UTV MISS AIMEE/Barge JOHN WAYNE,11/18/2013,2/18/2015,224
4756631,UTV ST CHARLES/Allision/Grosse Tete Bridge,11/20/2013,2/20/2015,224
4757720,UTV CAJUN/ UTV POPS                BRIDGE ALLISION,11/20/2013,9/4/2014,225
4759542,Allision- UTV REED DANOS- Houma Naviogation Bridge,6/8/2013,2/20/2015,225
4762510,GROUNDING// LOSS OF STEERING // BRIDGET CAULLEY,11/27/2013,2/20/2015,225
4762720,Allision CSCL BRISBANE / Bayonne Bridge,12/3/2013,2/20/2015,225
4763548,GRAND REPUBLIC/PAX INJURY/BRIDGEPORT,11/24/2013,2/20/2015,225
4764542,P/V GOLDEN GATE; Equipment Failure,12/3/2013,2/20/2015,225
4764900,ALLISION_UTV SID MOLLER_BAYOU DULARGE BRIDGE,12/5/2013,2/20/2015,225
4765123,DEANNA - Bridge Allision,12/6/2013,2/20/2015,225
4765539,Allision - UTV Bayou Lady & Bayou Blue Bridge,12/7/2013,3/16/2015,225
4766540,ALLISION_CROSSMAR 21_HOUMA NAVIGATION CANAL BRIDGE,12/6/2013,1/12/2015,225
4767586,Allision/Black Bayou Bridge,7/10/2013,2/20/2015,226
4767983,UTV Chris Arden/Allision,12/11/2013,2/20/2015,226
4768075,ALLISION UTV SIDNEY V /West Larose Bridge,5/8/2013,2/20/2015,226
4771033,Allision - MV OCEANIS,12/17/2013,3/16/2015,226
4772336,Allision - Barge PATRIOT,12/15/2013,2/23/2015,226
4772681,Unintended Bridge Allision // EMS 3023,12/21/2013,2/23/2015,226
4773654,MV SYDNEY T; allision,12/24/2013,2/23/2015,226
4774152,M/V CHERYL STEGBAUER- Allision,12/24/2013,2/23/2015,226
4774542,UTV Richard Sides/Equipment Failure/04NOV13,11/4/2013,2/23/2015,226
4774571,ALLISION - MISS DIANA / BB RR Bridge,12/27/2013,2/23/2015,226
4775425,MISS DOROTHY/Allision/Flooding/ MM 167.5,12/29/2013,10/17/2014,227
4775565,M/V MANISTEE/Grosse Isle Toll Bridge Allision,12/28/2013,2/23/2015,227
4775599,HMS LIBERTY / ALLISION,12/26/2013,2/23/2015,227
4777086,JAMES H. HUNTER/ Allision,12/7/2013,2/23/2015,227
4778077,WSF WENATCHEE     EQUIPMENT FAILURE,1/5/2014,1/29/2015,227
4778385,UTV Bill Rodgers Allision,10/3/2013,2/23/2015,227
4782100,Allision - UTV FRED A SETTOON & BB RR Bridge,1/11/2014,12/22/2014,227
4782276,MISS KATHY/Allision,1/8/2014,2/2/2015,227
4782443,JEFFBOAT/ Allision,12/24/2013,1/12/2015,227
4784765,Allision/COASTAL RIG 20 & PATOUT BRIDGE,1/16/2014,2/3/2015,227
4786304,SKOAL Collision,1/17/2014,4/14/2015,228
4786724,TUG JACK HOLLAND                          ALLISION,1/21/2014,2/3/2015,228
4786982,LARRY TILLEY / Allision,1/10/2014,2/3/2015,228
4789910,Damage to the Environment // EAGLE BEAUMONT,1/13/2014,10/8/2014,228
4789941,Allision/DANA ROBYN/Simmesport RR Bridge/Atchaf.,1/25/2014,2/5/2015,228
4792090,PARK CITY/LUBE OIL LEAK/LONG ISLAND SOUND,1/27/2014,2/13/2015,228
4793847,UTV CHALLENGE                            Grounding,1/25/2014,2/23/2015,228
4794902,STORM Allision,2/5/2014,5/26/2022,228
4799165,UTV JOHN PARRISH/HAMPTON ROADS     BRIDGE ALLISION,2/12/2014,3/2/2015,228
4799457,M/V BRUSSELS BRIDGE; Loss of Propulsion,2/12/2014,10/21/2016,228
4801981,Gretchen C / Allision,6/26/2013,2/23/2015,229
4804541,M/V RIVER QUEEN/Bridge Allision,2/23/2014,8/9/2016,229
4806229,ROBERT GREENE/ Allision,2/13/2014,1/12/2015,229
4809731,UTV PERE MARQUETTE    Florence Hwy Bridge Allision,3/4/2014,3/20/2015,229
4810362,UTV NATALIE ALEXANDER/Allision/Simmesport RRBridge,3/4/2014,3/20/2015,229
4811698,UTV CHARLES HUAN -  Bridge Allision,2/22/2014,3/20/2015,229
4811729,MV JOSEPH L BLOCK - Allision,1/11/2014,3/20/2015,229
4811800,SEAPRIDE Allision with Memorial Bridge,3/7/2014,10/12/2016,229
4812017,MOUNTAIN STATE/ Allision,3/3/2014,3/20/2015,229
4815923,UTV JAMES H - Bridge Allision,3/14/2014,10/12/2016,229
4819654,ATB DOROTHY ANN/PATHFINDER Bridge Allision,3/19/2014,5/28/2014,230
4822568,Allision / HUNTER S vs. BBRB,3/13/2014,3/25/2015,230
4822625,UTV NAVIGATOR water pump failure,3/23/2014,3/25/2015,230
4822809,UTV ARDYCE RANDALL                        Allision,3/5/2014,3/25/2015,230
4822876,M/V BUCK BELLOWS- Bridge Allision,3/25/2014,10/12/2016,230
4824759,ALLISION // UTV DISCOVERY / BAYOU BOUEF RR BRIDGE,3/28/2014,3/27/2015,230
4826803,MV JONA / Bridge Allision,3/31/2014,10/12/2016,230
4829293,AMY MORAN/M/VBARKALD/ALLISION/LI SOUND,2/18/2014,8/9/2016,230
4829678,MC,4/4/2014,3/27/2015,230
4832331,WISCONSIN                                Allision,4/8/2014,1/12/2015,230
4835980,WALSH CRANE BARGE                      MS Allision,4/4/2014,3/30/2015,231
4836488,ALLISION/ EMS EXPRESS_DULARGE BRIDGE,4/15/2014,3/30/2015,231
4836502,UTV JASON LUHR/ALLISION/MM 30 ATCHAFALYA RIVER,4/15/2014,3/30/2015,231
4837458,INJURY,4/16/2014,1/12/2015,231
4837826,M/V LAINEY JONES   Allision ILR MM 151.2,4/14/2014,3/30/2015,231
4837899,M/V ROBERT E. FRANE/Grounding/Allision,4/16/2014,1/12/2015,231
4838302,MV LUBIE - Allision,4/17/2014,9/3/2015,231
4841422,UTV MISS LIS - Loss of Propulsion,4/3/2014,10/12/2016,231
4841992,KELLY RAE ERICKSON ALLISION w/ Bridge,4/14/2014,5/22/2014,231
4843658,UTV JONATHAN ERICKSON Grounding/breakaway/allision,9/22/2013,2/23/2015,231
4845702,Allision - MATTHEW D MCRAE,4/27/2014,10/14/2016,232
4846260,UTV BETTY FEAGIN/Allision/Breakaway/Grounding,4/29/2014,10/14/2016,232
4853517,UTV BRIAN O'DANIELS/Allision/Atch River MM 30.5,5/7/2014,10/17/2016,232
4853547,BALTIMORE BRIDGE / Loss of Propulsion,4/22/2014,10/19/2016,232
4873555,Allision/UTV BILL MILLER/MM 46 MCPARR,5/29/2014,10/18/2016,232
4878155,UTV Lee Ann Ingram/Allision/Sabula RRB/01JUN14,6/1/2014,8/18/2014,232
4878264,MS/UTV C. Michael Reeves/Allision/27APR14,4/27/2014,8/18/2014,232
4878623,UTV H R Kirtley/Allision/Sabula RR Bridge/10MAY14,5/10/2014,8/18/2014,232
4879275,MS/UTV Washington/Allision/19MAY14,5/19/2014,8/18/2014,232
4884701,MS/ Allision/ C. Michael Reeves/ 06JUN14,6/6/2014,8/18/2014,232
4886747,UTV WILLIAM BRECKENBRIDGE - Bridge Allision,5/6/2014,1/12/2015,233
4887155,UTV Jonathan Erickson             Loss of Steering,6/12/2014,9/22/2016,233
4891643,Towing vsl ANGER MANAGEMENT - Allision - S Bridge,6/17/2014,7/8/2014,233
4894454,UTV INLAND CARDINAL ALLISON WITH F.T. WALTON BRIDG,6/7/2014,9/22/2016,233
4899636,ALLISION/ UTV DARI LYNN_WEST LAROSE BRIDGE,6/24/2014,5/12/2015,233
4901645,CHICAGO BRIDGE / Loss of Propulsion,6/26/2014,9/21/2016,233
4908594,MV PRINCESS - Equipment Failure,6/20/2014,9/15/2016,233
4931219,UTV GOLDEN EAGLE                Breakaway/Allision,7/22/2014,1/14/2015,233
4945722,UTV BARBARA MCALLISTER / BRIDGE ALLISION,8/5/2014,1/14/2015,233
4951274,ALL SWELL; Passenger Injury,8/9/2014,5/12/2021,233
4954895,ALLISION-DEATH/UTV CORY MICHAEL,8/13/2014,10/11/2022,234
4960514,JEFFREY G/ Allision,7/20/2014,1/14/2015,234
4986898,SWB 2 FLOODING/GROUNDING,9/17/2014,9/20/2022,234
5003070,M/V THE DELTA - allision,10/1/2014,6/26/2015,234
5013542,Bridge Allision- MR ALAN,9/25/2014,12/5/2014,234
5014262,ALAMO/Allision,9/17/2014,9/20/2022,234
5026816,ENDEAVOR and DREDGE PIPES Allision,11/19/2014,8/9/2016,234
5034882,STAR PRINCESS/Passenger Death,12/1/2014,1/14/2015,234
5038295,WHITE BARGE/SOUTHERN RR BRIDGE ALLISION,12/11/2014,6/5/2015,234
5053253,UTV COOPER DEVALL - allision,1/6/2015,4/5/2017,234
5054258,WINDY CITY / Allision,9/15/2013,3/16/2015,235
5057924,MARI LAMPTON/Allision/Bayou Sorrel Swing Bridge,1/23/2015,5/19/2015,235
5059336,M/V DAVID L. FIELDS / Allision,1/18/2015,6/10/2015,235
5075399,MS,2/22/2015,8/16/2018,235
5079426,Barge Allision/ Conrail Railroad Bridge/ Mon River,3/4/2015,3/2/2021,235
5082247,UTV Cailey Moore/ break away/ Bridge Allision,3/9/2015,3/2/2021,235
5086974,COLLISION between Tug NAVIGATOR and tug SJ JAX-BRI,3/15/2015,8/17/2015,235
5087755,UTV DAUNTLESS II ALLISION,3/20/2015,5/1/2015,235
5094397,REELS OF FORTUNE Allision,3/22/2015,8/10/2016,235
5094755,Allision - UTV Capt Pete and Morgan City RR Bridge,4/1/2015,5/1/2015,235
5099123,JAMES J PERERA Allision w/ I-155 Bridge,2/6/2015,10/7/2016,236
5099159,BD-4/crane barge/Allision,4/8/2015,5/4/2015,236
5100261,Allision/ UTV Alex D &  Bayou Dularge Bridge,4/8/2015,5/20/2015,236
5114071,Allision - LAURA K MORAN/ AK BRIDGE,4/28/2015,5/15/2015,236
5118192,Allision / MISS ELIZABETH & Houma Nav Bridge,5/3/2015,5/20/2015,236
5124873,BIG EDDIE Allision,5/12/2015,3/11/2022,236
5129858,DORA MAE/Allision/Ellender Bridge,5/17/2015,8/1/2016,236
5137050,UTV MISS KRISSY - bridge allision,5/19/2015,5/28/2015,236
5137432,"UTV HERITAGE, allision",5/13/2015,8/30/2016,236
5143157,JILL P. HARVEY - Bridge Allision,6/3/2015,6/10/2015,236
5143434,CFV HANNAH BODEN - GROUNDING,6/2/2015,6/30/2015,237
5175339,GERALD (KY0704UG)/Capsizing with Loss of Life,7/4/2015,12/20/2022,237
5175707,GOLDEN EAGLE/Allision,7/4/2015,1/17/2017,237
5176025,SANDY DRAKE/Bridge Allision,7/1/2015,11/29/2016,237
5180035,UTV WILLIAM C -Steering Failure,11/30/2014,9/21/2016,237
5182995,Allision - TORM KANSAS and ARTHUR KILL RR BRIDGE,7/10/2015,8/7/2015,237
5185146,UTV LEONARD WHITTINGTON           Bridge Allision,7/15/2015,7/24/2015,237
5185574,Allision,7/14/2015,7/24/2015,237
5185947,SARAH HUNTER/Bridge Allision,7/15/2015,8/7/2015,237
5186521,WAYNE P LAGRANGE_Allision_Beardstown RR Bridge,7/15/2015,4/7/2020,237
5186724,DANNY BRADFORD bridge allision/loss of life,7/16/2015,8/30/2022,238
5190610,UTV  CARL CANNON; Bridge allision,7/17/2015,8/7/2015,238
5197533,UTV LARRY TILLY Barge Allision-La Crosse RR Bridge,7/23/2015,8/7/2015,238
5201754,JMC 46 Allision,7/30/2015,8/22/2016,238
5208648,Allision - UTV Rita w/ Morgan City RR Bridge,8/6/2015,12/13/2016,238
5231453,JEFFEREY G. STOVER/ Grounding,8/29/2015,1/19/2017,238
5238287,UTV Kim W. Nowell Allision w/ LaCrosse RR Bridge,9/7/2015,8/2/2016,238
5718584,Bridge Allision / Odyssey III,9/14/2015,12/8/2015,238
5724783,PARK CITY/EQ. FAILURE/LONG ISLAND SOUND,9/11/2015,11/27/2015,238
5726648,UTV ENDEAVOR - Allision Bayou Beouf RR Bridge,9/23/2015,10/22/2015,238
5730878,HONEST BOB Allision,9/20/2015,3/11/2016,239
5731823,Allision - Crosby Tugs/barge OCEANUS w/ Bridge,9/9/2015,1/20/2016,239
5732439,HOWARD CORSE/Allision,9/15/2015,11/18/2015,239
