activity_id,waterway_role,description,lat,long,waterway_name
4087294,Location,Mile Marker 481 on the Upper Mississippi River: MI                              ,41.5106633333333,-90.595775,MISSISSIPPI RIVER
4088566,Location,TENNESSEE RIVER                                                                 ,35.789041,-84.243676,TENNESSEE RIVER
4090362,Location,UMR MM 700                                                                      ,43.8332266666667,-91.28042,MISSISSIPPI RIVER
4090366,Location,UMR MM 841.5: MISSISSIPPI RIVER                                                 ,44.9191666666667,-93.1285,MISSISSIPPI RIVER
4096153,Location,MM 109.9 UMR                                                                    ,37.9022683333333,-89.8373333333333,MISSISSIPPI RIVER
4096992,Location,Upper Mississippi River Mile 282.1 - IVO Lou: MISS                              ,39.63627,-91.24667,MISSISSIPPI RIVER
4097307,Location,FLORIDA SHALLOW WATER SPINE                                                     ,27.47154,-80.0488,FLORIDA SHALLOW WATER SPINE
4097327,Location,AK Railroad Bridge                                                              ,40.6378333333333,-74.1955,ARTHUR KILL
4101618,Location,Matanzas River: ATLANTIC INTRACOASTAL WATERWAY                                  ,29.8874243333333,-81.3054491666667,ATLANTIC INTRACOASTAL WATERWAY
4102167,Location,UMR MM 403.1                                                                    ,40.7808333333333,-91.0918333333333,MISSISSIPPI RIVER
4104362,Location,Arthur Kill Railroad Bridge                                                     ,40.6375305,-74.1959333333333,ARTHUR KILL
4109561,Location,Sabula RR D/B: MISSISSIPPI RIVER                                                ,42.0643333333333,-90.168,MISSISSIPPI RIVER
4111277,Location,Upper Mississippi River MM 535.0: MISSISSIPPI RIVE                              ,42.06497,-90.16837,MISSISSIPPI RIVER
4113386,Location,Bayou Black Hwy 182 Bridge                                                      ,31.01995,-91.75004,ATCHAFALAYA RIVER
4113407,Location,KENT ISLAND NARROWS                                                             ,38.98756,-76.2142,KENT ISLAND NARROWS
4116271,Location,Beelman River Terminal: MISSISSIPPI RIVER                                       ,38.6705,-90.1851666666667,MISSISSIPPI RIVER
4116351,Location,"Boothbay Harbor
 , ME: BOOTHBAY HARBOR                                          ",43.83345,-69.64569,BOOTHBAY HARBOR
4116669,Location,Aboard Vessel: GREAT PEACE                                                      ,36.80077,-76.29149,"ELIZABETH RIVER, SOUTHERN BRANCH"
4116706,Location,OLD RIVER                                                                       ,30.988134,-91.662637,OLD RIVER
4118788,Location,Lower Mississippi River                                                         ,30.17548,-89.75481,Lower Mississippi River
4123703,Location,ATLANTIC DEEP WATER SPUR                                                        ,35.7653,-75.7835,ATLANTIC DEEP WATER SPUR
4123901,Location,IVO GREENVILLE BRIDGE: MISSISSIPPI RIVE                                         ,33.293155,-91.1597883333333,MISSISSIPPI RIVER
4125179,Location,"BAYOU BLUE BRDIGE, MILE MARKER 49.8 GIWW.                                       ",29.5762333333333,-90.6036833333333,GULF INTRACOASTAL WATERWAY
4130036,Location,Mile Marker 518 on the Upper Mississippi River.                                 ,41.8366583333333,-90.1840333333333,MISSISSIPPI RIVER
4132880,Location,INTRACOASTAL WATERWAY ALT. ROUTE                                                ,30.431852,-91.210367,INTRACOASTAL WATERWAY ALT. ROUTE
4133283,Location,ATCHAFALAYA RIVER MM 1                                                          ,31.01995,-91.75004,ATCHAFALAYA RIVER
4136691,Location,WAPPOO CUT: ATLANTIC INTRACOASTAL WATERWAY                                      ,32.7666166666667,-79.9740833333333,ATLANTIC INTRACOASTAL WATERWAY
4137215,Location,Gulf Intracoastal Waterway                                                      ,29.8718651666667,-90.0087525,Gulf Intracoastal Waterway
4137701,Location,"Atchafalaya River IVO Morgan City, LA.                                          ",29.6963666666667,-91.2153,INTRACOASTAL WATERWAY ALT. ROUTE
4138615,Location,Waterway Name:  RARITAN RIVER:                                                  ,40.4966666666667,-74.2833333333333,RARITAN BAY
4139267,Location,Lower Mississippi River                                                         ,30.17548,-89.75481,Lower Mississippi River
4140093,Location,MM 531.4 Lower Mississippi River: MISSISSIPPI RIVE                              ,33.2848966666667,-91.151335,MISSISSIPPI RIVER
4140321,Location,MISSISSIPPI RIVER                                                               ,30.03345,-90.61794,MISSISSIPPI RIVER
4143264,Location,"Huey P. Long Bridge , MM 106 Lower Mississippi River                            ",29.944,-90.1705,MISSISSIPPI RIVER
4144987,Location,Bayonne Bridge                                                                  ,40.6418333333333,-74.142,KILL VAN KULL
4144991,Location,HARLEM RIVER                                                                    ,40.77911,-73.9379,HARLEM RIVER
4145365,Location,Upper Mississippi River (UMR) Mile Marker (MM) 481                              ,41.5106633333333,-90.595775,MISSISSIPPI RIVER
4149739,Location,CBBT/ Between Islands 2 & 3: CHESAPEAKE BAY                                     ,37.0225,-76.0866666666667,CHESAPEAKE BAY
4152810,Location,ST JOHNS RIVER                                                                  ,30.3213,-81.66505,ST JOHNS RIVER
4160573,Location,Dubuque RR Bridge                                                               ,42.498,-90.6485,MISSISSIPPI RIVER
4163097,Location,At a Facility: Caney Creek Swing Bridge: GULF INTR                              ,28.841388,-95.516388,GULF INTRACOASTAL WATERWAY
4163226,Location,"IVO Pelham Bay Bridge - Bronx, NY                                               ",40.8245333333333,-73.8457333333333,HUTCHINSON RIVER
4163319,Location,At a Facility: Galveston Causeway Bridge: GULF INT                              ,29.2966666666667,-94.8866666666667,GULF INTRACOASTAL WATERWAY
4171600,Location,Gross Tete Bridge @ MM 47 GIWW                                                  ,30.2683883333333,-91.3210216666667,INTRACOASTAL WATERWAY ALT. ROUTE
4173105,Location,ATCHAFALAYA RIVER                                                               ,31.01995,-91.75004,ATCHAFALAYA RIVER
4175443,Location,Pelham Parkway Bridge: HUTCHINSON RIVER                                         ,40.9683333333333,-73.815,HUTCHINSON RIVER
4180142,Location,"Steadman Dock, UMR MM 182: MISSISSIPPI RIVER                                    ",38.700953,-90.208153,MISSISSIPPI RIVER
4180531,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.804186,-92.254278,GULF INTRACOASTAL WATERWAY
4183893,Location,GREAT SOUTH BAY                                                                 ,40.7179,-73.00439,GREAT SOUTH BAY
4184251,Location,"Mile Marker 182.5 near the Mckinley Bridge in St. Louis, MO                     ",38.6705,-90.1851666666667,MISSISSIPPI RIVER
4184618,Location,West side of Queen Isabellla Causeway                                           ,26.0833333333333,-97.1833333333333,GULF INTRACOASTAL WATERWAY
4185586,Location,"UMR MM 579.9 IVO Dubuque, IA: MISSISSIPPI RIVER                                 ",42.51324,-90.63834,MISSISSIPPI RIVER
4186665,Location,BLACK RIVER                                                                     ,31.626,-91.8087,BLACK RIVER
4188321,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.688262,-91.211157,GULF INTRACOASTAL WATERWAY
4193324,Location,Incident Location: COOS BAY                                                     ,43.34,-124.32,COOS BAY
4194415,Location,ILR MM 56: ILLINOIS RIVER                                                       ,39.6862,-90.64047,ILLINOIS RIVER
4194801,Location,4NM north of SF Ferry Terminal.                                                 ,37.8263333333333,-122.406833333333,SAN FRANCISCO BAY
4197095,Location,Lower Mississippi River: MM 838.9                                               ,36.1935166666667,-89.9833333333333,MISSISSIPPI RIVER
4197910,Location,BAYOU TERREBONNE-ICW Juction                                                    ,29.598597,-90.710165,GULF INTRACOASTAL WATERWAY
4198277,Location,Green River Mile 8.3: GREEN RIVER                                               ,37.8691433333333,-87.4120183333333,GREEN RIVER
4199002,Location,Philippine Sea Waterway Name:  Philippine Sea                                   ,15.1033333333333,145.606666666667,Philippine Sea
4199046,Location,"MCCARDLE STREET BRIDGE, CHELSEA RIVER, BOSTON INNE                              ",42.38534,-71.0392666666667,CHELSEA RIVER
4199372,Location,"DET River, River Rouge, Mile 1.48                                               ",42.2828,-83.1358166666667,DETROIT RIVER
4200034,Location,ILR MM 151.1                                                                    ,40.5525,-89.6785,ILLINOIS RIVER
4200050,Location,61.3 CMB                                                                        ,36.9833333333333,-88.0166666666667,CUMBERLAND RIVER
4200102,Location,MM 981 OHR                                                                      ,36.9934416666667,-89.1465583333333,OHIO RIVER
4203713,Location,Sherman Minton Bridge MM 608.6 OHR                                              ,38.2787,-85.8221666666667,OHIO RIVER
4204009,Location,LAKE ERIE                                                                       ,41.71088,-83.42986,LAKE ERIE
4204820,Location,Green River Mile 8.3                                                            ,37.8691333333333,-87.4120333333333,GREEN RIVER
4206494,Location,MYSTIC RIVER                                                                    ,41.3465,-71.9675,MYSTIC RIVER
4207139,Location,BAYONE BRIDGE                                                                   ,40.6423333333333,-74.1421666666667,KILL VAN KULL
4208318,Location,GULF INTRACOASTAL WATERWAY                                                      ,28.87058,-95.444545,GULF INTRACOASTAL WATERWAY
4208428,Location,"Aboard Vessel:USNS BRIDGE: Kilo Wharf, InnerHarbor                              ",13.445,144.6305,Inner Apra Harbor
4211398,Location,TENNESSEE RIVER                                                                 ,36.67719,-88.069619,TENNESSEE RIVER
4212603,Location,At a Facility: CHICAGO & NORTHWESTERN RAILROAD BRI                              ,40.5539055,-89.6752611666667,ILLINOIS RIVER
4213149,Location,At a Facility: Caney Creek Swing Bridge: GULF INTR                              ,28.87058,-95.444545,GULF INTRACOASTAL WATERWAY
4213242,Location,MM 5 ATCHAFALAYA RIVER                                                          ,30.9807503333333,-91.7995865,ATCHAFALAYA RIVER
4214871,Location,MISSISSIPPI - MM 180                                                            ,38.628611,-90.179443,MISSISSIPPI RIVER
4215946,Location,OHIO - MM 756                                                                   ,37.778333,-87.104443,OHIO RIVER
4218158,Location,CHICKASAW CREEK                                                                 ,30.772564,-88.055609,CHICKASAW CREEK
4218369,Location,Siesta Key Bridge: NEW PASS                                                     ,27.25025,-82.5256666666667,NEW PASS
4221293,Location,Mile Marker 151.2 on the Illinois River                                         ,40.553905,-89.67526,ILLINOIS RIVER
4221802,Location,TOMBIGBEE RIVER                                                                 ,32.520966,-87.883429,TOMBIGBEE RIVER
4222479,Location,SANTA BARBARA CHANNEL                                                           ,34.03188,-119.2946,SANTA BARBARA CHANNEL
